service_period,unit_number,unit_status,resident_id,resident_name,number_of_occupants,square_footage,bedrooms,days_occupied,water_usage,water_charge,sewer_usage,sewer_charge,gas_usage,gas_charge,electric_usage,electric_charge,total_charge
2023-05-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,9.28,25.98,27.84,47.33,16.04,20.85,119.88,19.18,113.34
2023-06-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,10,28,30,51,25.32,32.92,125.54,20.09,132.01
2023-07-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,8.33,23.32,24.99,42.48,13.21,17.17,105.15,16.82,99.79
2023-08-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,9.84,27.55,29.52,50.18,27.83,36.18,97.64,15.62,129.53
2023-09-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,7.37,20.64,22.11,37.59,27.39,35.61,98.55,15.77,109.61
2023-10-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,3.25,9.1,9.75,16.57,20.61,26.79,127.2,20.35,72.81
2023-11-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,4.99,13.97,14.97,25.45,12.78,16.61,54.51,8.72,64.75
2023-12-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,4.83,13.52,14.49,24.63,28.58,37.15,55.43,8.87,84.17
2024-01-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,6.14,17.19,18.42,31.31,16.76,21.79,51.52,8.24,78.53
2024-02-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,5.8,16.24,17.4,29.58,21.87,28.43,140.69,22.51,96.76
2024-03-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,9.09,25.45,27.27,46.36,29.73,38.65,148.48,23.76,134.22
2024-04-01,161,occupied,3432260,Theresa Olsen,4,1000,2,30,5.66,15.85,16.98,28.87,25.44,33.07,149.16,23.87,101.66
2020-02-01,161,vacant,0,null,0,1000,2,0,0,0,0,0,0,0,0,0,0
2020-11-01,161,vacant,0,null,0,1000,2,26,0.61,1.71,1.83,3.11,0.17,0.22,2.52,0.4,5.44
2021-10-01,161,vacant,0,null,0,1000,2,24,36.26,101.53,108.78,184.93,0.41,0.53,3.2,0.51,287.5
2022-09-01,161,vacant,0,null,0,1000,2,29,0.25,0.7,0.75,1.27,0.3,0.39,3.27,0.52,2.88
2022-12-01,161,vacant,0,null,0,1000,2,3,0.09,0.25,0.27,0.46,0.07,0.09,0.31,0.05,0.85
2024-05-01,161,vacant,0,null,0,1000,2,29,0.93,2.6,2.79,4.74,0.36,0.47,0.63,0.1,7.91
2020-05-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,5.21,14.59,15.63,26.57,26.96,35.05,97.37,15.58,91.79
2020-06-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.1,25.48,27.3,46.41,18.72,24.34,96.01,15.36,111.59
2020-07-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,4.05,11.34,12.15,20.65,11.18,14.53,141.29,22.61,69.13
2020-08-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,8.55,23.94,25.65,43.61,12.29,15.98,127.55,20.41,103.94
2020-09-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,6.15,17.22,18.45,31.37,27.37,35.58,107.16,17.15,101.32
2020-10-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,7.54,21.11,22.62,38.45,17.09,22.22,57.31,9.17,90.95
2020-11-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.4,26.32,28.2,47.94,16.57,21.54,136.38,21.82,117.62
2020-12-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,6.25,17.5,18.75,31.88,12.4,16.12,55.85,8.94,74.44
2021-01-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,6.32,17.7,18.96,32.23,26.31,34.2,116.06,18.57,102.7
2021-02-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,5.26,14.73,15.78,26.83,10.87,14.13,85.08,13.61,69.3
2021-03-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,8.29,23.21,24.87,42.28,21.04,27.35,135.3,21.65,114.49
2021-04-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,5.83,16.32,17.49,29.73,12.17,15.82,96.13,15.38,77.25
2021-05-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,7.26,20.33,21.78,37.03,23.69,30.8,108,17.28,105.44
2021-06-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.4,26.32,28.2,47.94,12.51,16.26,107.38,17.18,107.7
2021-07-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.56,26.77,28.68,48.76,29.2,37.96,52.27,8.36,121.85
2021-08-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,3.04,8.51,9.12,15.5,15.71,20.42,87.5,14,58.43
2021-09-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,6.81,19.07,20.43,34.73,29.07,37.79,93.36,14.94,106.53
2021-10-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.05,25.34,27.15,46.16,22.56,29.33,77.14,12.34,113.17
2021-11-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,7.79,21.81,23.37,39.73,26.55,34.52,57.78,9.24,105.3
2021-12-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,8.09,22.65,24.27,41.26,17.67,22.97,58.67,9.39,96.27
2022-01-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,5.28,14.78,15.84,26.93,10.05,13.07,112.18,17.95,72.73
2022-02-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.05,25.34,27.15,46.16,29.26,38.04,76.31,12.21,121.75
2022-03-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,7.19,20.13,21.57,36.67,10.12,13.16,108.5,17.36,87.32
2022-04-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,8.42,23.58,25.26,42.94,10.64,13.83,94.2,15.07,95.42
2022-05-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,4.73,13.24,14.19,24.12,20.33,26.43,63.71,10.19,73.98
2022-06-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.45,26.46,28.35,48.19,14.76,19.19,96.54,15.45,109.29
2022-07-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,6.31,17.67,18.93,32.18,11.08,14.4,71.73,11.48,75.73
2022-08-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,3.21,8.99,9.63,16.37,20.1,26.13,96,15.36,66.85
2022-09-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,3.01,8.43,9.03,15.35,22.94,29.82,66.73,10.68,64.28
2022-10-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,3.79,10.61,11.37,19.33,18.63,24.22,98.58,15.77,69.93
2022-11-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,8.92,24.98,26.76,45.49,18.45,23.98,104.64,16.74,111.19
2022-12-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,3.62,10.14,10.86,18.46,23.4,30.42,61.02,9.76,68.78
2023-01-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.6,26.88,28.8,48.96,28.61,37.19,64.06,10.25,123.28
2023-02-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,9.22,25.82,27.66,47.02,24.42,31.75,103.16,16.51,121.1
2023-03-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,4.49,12.57,13.47,22.9,10.4,13.52,122.25,19.56,68.55
2023-04-01,162,occupied,1641739,Vanessa Young,4,1200,3,30,3.04,8.51,9.12,15.5,24.56,31.93,142.25,22.76,78.7
2020-04-01,162,vacant,0,null,0,1200,3,19,0.38,1.06,1.14,1.94,0.41,0.53,1.2,0.19,3.72
2023-05-01,162,vacant,0,null,0,1200,3,18,0.18,0.5,0.54,0.92,0.38,0.49,0.11,0.02,1.93
2024-01-01,162,vacant,0,null,0,1200,3,19,26.24,73.47,78.72,133.82,0.61,0.79,2.79,0.45,208.53
2024-05-01,162,vacant,0,null,0,1200,3,1,0.01,0.03,0.03,0.05,0,0,0.03,0,0.08
2021-01-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,4.48,12.54,13.44,22.85,25.01,32.51,129.79,20.77,88.67
2021-02-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,8.1,22.68,24.3,41.31,21.97,28.56,135.98,21.76,114.31
2021-03-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,6.86,19.21,20.58,34.99,24.71,32.12,145.25,23.24,109.56
2021-04-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,4.1,11.48,12.3,20.91,12.92,16.8,128.27,20.52,69.71
2021-05-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,3.28,9.18,9.84,16.73,15.08,19.6,104.01,16.64,62.15
2021-06-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,8.62,24.14,25.86,43.96,17.66,22.96,100.7,16.11,107.17
2021-07-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,5.45,15.26,16.35,27.8,23.13,30.07,108.6,17.38,90.51
2021-08-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,5.08,14.22,15.24,25.91,17.97,23.36,74.6,11.94,75.43
2021-09-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,3.62,10.14,10.86,18.46,15.29,19.88,137.91,22.07,70.55
2021-10-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,7.88,22.06,23.64,40.19,10.63,13.82,98.05,15.69,91.76
2021-11-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,8.73,24.44,26.19,44.52,13.72,17.84,119.72,19.16,105.96
2021-12-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,4.58,12.82,13.74,23.36,27.22,35.39,113.77,18.2,89.77
2022-01-01,163,occupied,8358750,Lisa Larsen,2,1200,2,30,4.5,12.6,13.5,22.95,25.51,33.16,66.76,10.68,79.39
2022-03-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,3.23,9.04,9.69,16.47,16.29,21.18,120.15,19.22,65.91
2022-04-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,4,11.2,12,20.4,13.32,17.32,51.9,8.3,57.22
2022-05-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,5,14,15,25.5,14.79,19.23,54.47,8.72,67.45
2022-06-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,5.02,14.06,15.06,25.6,27.41,35.63,62.47,10,85.29
2022-07-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,4.83,13.52,14.49,24.63,28.48,37.02,92.79,14.85,90.02
2022-08-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,9.19,25.73,27.57,46.87,28.76,37.39,146.85,23.5,133.49
2022-09-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,8.3,23.24,24.9,42.33,22.56,29.33,94.42,15.11,110.01
2022-10-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,3.76,10.53,11.28,19.18,27.33,35.53,105.48,16.88,82.12
2022-11-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,6.83,19.12,20.49,34.83,18.7,24.31,50.01,8,86.26
2022-12-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,6.85,19.18,20.55,34.93,23.63,30.72,73.7,11.79,96.62
2023-01-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,4.56,12.77,13.68,23.26,22.4,29.12,130.51,20.88,86.03
2023-02-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,6.26,17.53,18.78,31.93,19.11,24.84,117.06,18.73,93.03
2023-03-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,3.05,8.54,9.15,15.55,28.69,37.3,67.01,10.72,72.11
2023-04-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,9.16,25.65,27.48,46.72,27.53,35.79,121.62,19.46,127.62
2023-05-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,4.09,11.45,12.27,20.86,10.6,13.78,138.46,22.15,68.24
2023-06-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,8.23,23.04,24.69,41.97,13.66,17.76,76.43,12.23,95
2023-07-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,4.43,12.4,13.29,22.59,27.12,35.26,90.54,14.49,84.74
2023-08-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,6.33,17.72,18.99,32.28,28.9,37.57,80.99,12.96,100.53
2023-09-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,9.9,27.72,29.7,50.49,29.33,38.13,128.2,20.51,136.85
2023-10-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,9.2,25.76,27.6,46.92,25.61,33.29,86.38,13.82,119.79
2023-11-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,8.22,23.02,24.66,41.92,22.71,29.52,70.69,11.31,105.77
2023-12-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,8.61,24.11,25.83,43.91,15.33,19.93,71.83,11.49,99.44
2024-01-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,5.51,15.43,16.53,28.1,27.9,36.27,111.94,17.91,97.71
2024-02-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,12.38452137,34.68,41.80469891,71.07,55.13700646,71.68,266.7114662,42.67,220.1
2024-03-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,9.76,27.33,29.28,49.78,27.25,35.43,142.51,22.8,135.34
2024-04-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,5.8,16.24,17.4,29.58,24.3,31.59,68.67,10.99,88.4
2024-05-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,7.86,22.01,23.58,40.09,11.23,14.6,79.56,12.73,89.43
2024-06-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,5.54,15.51,16.62,28.25,22.91,29.78,95.11,15.22,88.76
2024-07-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,13.40276574,37.53,68.23114113,115.99,59.59718639,77.48,112.9360646,18.07,249.07
2024-08-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,5.82,16.3,17.46,29.68,17.41,22.63,84.72,13.56,82.17
2024-09-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,8.36,23.41,25.08,42.64,22.32,29.02,105.32,16.85,111.92
2024-10-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,3.77,10.56,11.31,19.23,11.32,14.72,149.68,23.95,68.46
2024-11-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,3.07,8.6,9.21,15.66,21.37,27.78,139.01,22.24,74.28
2024-12-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,3.97,11.12,11.91,20.25,20.67,26.87,83.09,13.29,71.53
2025-01-01,163,occupied,9820745,Gerald Griffin,5,1200,2,30,3.06,8.57,9.18,15.61,16.72,21.74,62.14,9.94,55.86
2020-12-01,163,vacant,0,null,0,1200,2,23,0.08,0.22,0.24,0.41,0.3,0.39,3.65,0.58,1.6
2022-02-01,163,vacant,0,null,0,1200,2,5,0.02,0.06,0.06,0.1,0.1,0.13,0.3,0.05,0.34
2020-01-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,3.53,9.88,10.59,18,19.86,25.82,131.52,21.04,74.74
2020-02-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,3.08,8.62,9.24,15.71,19.47,25.31,80.55,12.89,62.53
2020-03-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.69,18.73,20.07,34.12,26.77,34.8,122.47,19.6,107.25
2020-04-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.89,19.29,20.67,35.14,15.96,20.75,132,21.12,96.3
2020-05-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,5.48,15.34,16.44,27.95,24.01,31.21,67.28,10.76,85.26
2020-06-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,3.1,8.68,9.3,15.81,28.13,36.57,65.57,10.49,71.55
2020-07-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,7.19,20.13,21.57,36.67,25.04,32.55,120.99,19.36,108.71
2020-08-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,4.93,13.8,14.79,25.14,22.37,29.08,113.14,18.1,86.12
2020-09-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,8.84,24.75,26.52,45.08,10.02,13.03,52.48,8.4,91.26
2020-10-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.19,17.33,18.57,31.57,15.44,20.07,84.11,13.46,82.43
2020-11-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,4.26,11.93,12.78,21.73,22.36,29.07,131.94,21.11,83.84
2020-12-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,7.14,19.99,21.42,36.41,27.71,36.02,98.97,15.84,108.26
2021-01-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,9.89,27.69,29.67,50.44,13.27,17.25,122.96,19.67,115.05
2021-02-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,7.46,20.89,22.38,38.05,19.77,25.7,105.56,16.89,101.53
2021-03-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,7.66,21.45,22.98,39.07,17.11,22.24,130.16,20.83,103.59
2021-04-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.32,17.7,18.96,32.23,25.78,33.51,71.74,11.48,94.92
2021-05-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,3.22,9.02,9.66,16.42,24.99,32.49,99.98,16,73.93
2021-06-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,4.03,11.28,12.09,20.55,27.49,35.74,139.3,22.29,89.86
2021-07-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.25,17.5,18.75,31.88,28.14,36.58,62.54,10.01,95.97
2021-08-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.65,18.62,19.95,33.92,14.04,18.25,135.64,21.7,92.49
2021-09-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,4.81,13.47,14.43,24.53,10.92,14.2,141.51,22.64,74.84
2021-10-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,4.62,12.94,13.86,23.56,29.99,38.99,53.47,8.56,84.05
2021-11-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.15,17.22,18.45,31.37,21.08,27.4,108.86,17.42,93.41
2021-12-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,7.38,20.66,22.14,37.64,29.07,37.79,110.06,17.61,113.7
2022-01-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,8.52,23.86,25.56,43.45,19.35,25.16,127.36,20.38,112.85
2022-02-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,4.69,13.13,14.07,23.92,15.71,20.42,103.29,16.53,74
2022-03-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,5.65,15.82,16.95,28.82,10.9,14.17,71.04,11.37,70.18
2022-04-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,9.19,25.73,27.57,46.87,29.16,37.91,148.71,23.79,134.3
2022-05-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,4.92,13.78,14.76,25.09,12.93,16.81,61.69,9.87,65.55
2022-06-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,5.92,16.58,17.76,30.19,16.51,21.46,68.39,10.94,79.17
2022-07-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,9.88,27.66,29.64,50.39,17.44,22.67,118.88,19.02,119.74
2022-08-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,3.67,10.28,11.01,18.72,26.69,34.7,77.28,12.36,76.06
2022-09-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,4.62,12.94,13.86,23.56,29.96,38.95,140.68,22.51,97.96
2022-10-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,7.6,21.28,22.8,38.76,10.83,14.08,136.65,21.86,95.98
2022-11-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,3.76,10.53,11.28,19.18,10.33,13.43,81.43,13.03,56.17
2022-12-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,8.62,24.14,25.86,43.96,14.63,19.02,97.65,15.62,102.74
2023-01-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.09,17.05,18.27,31.06,26.21,34.07,56.51,9.04,91.22
2023-02-01,164,occupied,6495738,Lisa Ryan,1,1000,1,30,6.79,19.01,20.37,34.63,14.21,18.47,72.44,11.59,83.7
2023-04-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,5.12,14.34,15.36,26.11,12.2,15.86,104.78,16.76,73.07
2023-05-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,9.87,27.64,29.61,50.34,23.12,30.06,79.84,12.77,120.81
2023-06-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,6.17,17.28,18.51,31.47,13.07,16.99,118.7,18.99,84.73
2023-07-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,7.2,20.16,21.6,36.72,24.45,31.79,128.77,20.6,109.27
2023-08-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,8.11,22.71,24.33,41.36,19.52,25.38,50.27,8.04,97.49
2023-09-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,6.14,17.19,18.42,31.31,12.06,15.68,85.64,13.7,77.88
2023-10-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,8.61,24.11,25.83,43.91,20.45,26.59,61.19,9.79,104.4
2023-11-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,4.3,12.04,12.9,21.93,24.09,31.32,134.86,21.58,86.87
2023-12-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,4.66,13.05,13.98,23.77,28.32,36.82,122.07,19.53,93.17
2024-01-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,9.84,27.55,29.52,50.18,11.94,15.52,148.31,23.73,116.98
2024-02-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,8.29,23.21,24.87,42.28,29.64,38.53,64.5,10.32,114.34
2024-03-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,4.44,12.43,13.32,22.64,27.63,35.92,104.9,16.78,87.77
2024-04-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,5.13,14.36,15.39,26.16,17.38,22.59,87.4,13.98,77.09
2024-05-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,4.27,11.96,12.81,21.78,15.24,19.81,113.55,18.17,71.72
2024-06-01,164,occupied,9393768,Michele Delacruz,2,1000,1,30,5.83,16.32,17.49,29.73,24.13,31.37,147.16,23.55,100.97
2023-03-01,164,vacant,0,null,0,1000,1,3,0.02,0.06,0.06,0.1,0.02,0.03,0.4,0.06,0.25
2024-07-01,164,vacant,0,null,0,1000,1,2,0.03,0.08,0.09,0.15,0.04,0.05,0.06,0.01,0.29
2025-01-01,164,vacant,0,null,0,1000,1,18,0.52,1.46,1.56,2.65,0.23,0.3,2.89,0.46,4.87
2021-02-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,7.69,21.53,23.07,39.22,29.67,38.57,77.41,12.39,111.71
2021-03-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,8.04,22.51,24.12,41,20.81,27.05,96.08,15.37,105.93
2021-04-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,3.21,8.99,9.63,16.37,19.68,25.58,77.33,12.37,63.31
2021-05-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,7.39,20.69,22.17,37.69,18.06,23.48,98.21,15.71,97.57
2021-06-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,9.89,27.69,29.67,50.44,21.62,28.11,132.71,21.23,127.47
2021-07-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,3.93,11,11.79,20.04,12.46,16.2,66.24,10.6,57.84
2021-08-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,7.63,21.36,22.89,38.91,20.7,26.91,148.69,23.79,110.97
2021-09-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,8.2,22.96,24.6,41.82,10.17,13.22,123.63,19.78,97.78
2021-10-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,3.22,9.02,9.66,16.42,12.8,16.64,95.11,15.22,57.3
2021-11-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,9.01,25.23,27.03,45.95,14.83,19.28,61.48,9.84,100.3
2021-12-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,5.31,14.87,15.93,27.08,17.99,23.39,92.66,14.83,80.17
2022-01-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,4.58,12.82,13.74,23.36,15.08,19.6,147.81,23.65,79.43
2022-02-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,6.42,17.98,19.26,32.74,27.25,35.43,91.37,14.62,100.77
2022-03-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,7.17,20.08,21.51,36.57,29.53,38.39,113.4,18.14,113.18
2022-04-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,8.72,24.42,26.16,44.47,28.16,36.61,133.42,21.35,126.85
2022-05-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,4.6,12.88,13.8,23.46,29.15,37.89,90.34,14.45,88.68
2022-06-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,9.824577422,27.51,15.76286152,26.8,58.94645605,76.63,106.7918387,17.09,148.03
2022-07-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,16.92719518,47.4,56.09648154,95.36,42.0207555,54.63,248.1951023,39.71,237.1
2022-08-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,9.56,26.77,28.68,48.76,14.77,19.2,117.08,18.73,113.46
2022-09-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,7.57,21.2,22.71,38.61,26.31,34.2,91.34,14.61,108.62
2022-10-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,5.56,15.57,16.68,28.36,16.3,21.19,87.33,13.97,79.09
2022-11-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,4.61,12.91,13.83,23.51,17.9,23.27,140.47,22.48,82.17
2022-12-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,8.59,24.05,25.77,43.81,10.57,13.74,103.34,16.53,98.13
2023-01-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,9.38,26.26,28.14,47.84,28.23,36.7,95.8,15.33,126.13
2023-02-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,4.43,12.4,13.29,22.59,27.87,36.23,121.52,19.44,90.66
2023-03-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,6.21,17.39,18.63,31.67,29.42,38.25,111.52,17.84,105.15
2023-04-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,6.35,17.78,19.05,32.38,26.25,34.12,124.26,19.88,104.16
2023-05-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,3.76,10.53,11.28,19.18,16.86,21.92,124.72,19.96,71.59
2023-06-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,4.3,12.04,12.9,21.93,12.42,16.15,119.79,19.17,69.29
2023-07-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,6.44,18.03,19.32,32.84,23.21,30.17,148.74,23.8,104.84
2023-08-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,7.72,21.62,23.16,39.37,23.24,30.21,75.57,12.09,103.29
2023-09-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,5.17,14.48,15.51,26.37,21.11,27.44,90.77,14.52,82.81
2023-10-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,8.42,23.58,25.26,42.94,15.8,20.54,82.44,13.19,100.25
2023-11-01,165,occupied,9761616,Kiara Vasquez,3,600,3,30,7.09,19.85,21.27,36.16,16.77,21.8,77.74,12.44,90.25
